"[0.9936843663454056, 1.0085056138038635, 1.0093551617860794, 1.0188352912664413, 1.0083604925870895]","[1.0709251022338868, 1.1084138172864915, 1.0936397850513457, 1.0998404014110565, 1.0568812161684036]","[1.1362115395069123, 1.129054337143898, 1.1621252328157425, 1.128209125995636, 1.1206150293350219]","[1.1889306443929673, 1.1843992632627487, 1.2298168951272965, 1.233628836274147, 1.2206656587123872]","[1.2318373799324036, 1.331483269929886, 1.330662488937378, 1.29329869389534, 1.307955710887909]","[1.3904143154621125, 1.402941516637802, 1.4096509039402008, 1.3174316573143006, 1.3693507969379426]","[1.462212792634964, 1.4196821224689484, 1.4313478755950928, 1.4765189218521118, 1.518940223455429]","[1.728269077539444, 1.724534523487091, 1.632415655851364, 1.699200737476349, 1.6966944169998168]"
"[64.82, 64.35, 64.23, 63.84, 64.35]","[61.72, 60.38, 60.89, 60.51, 62.71]","[59.54, 60.08, 58.56, 60.09, 59.95]","[57.94, 57.58, 56.14, 56.48, 56.22]","[55.92, 52.19, 52.51, 54.19, 53.93]","[51.05, 49.08, 49.93, 52.92, 50.77]","[46.85, 48.48, 49.11, 47.51, 46.29]","[38.1, 37.37, 41.1, 38.74, 39.17]"
