"[0.9846144413948059, 0.9742329883575439, 0.9771672344207764, 0.9570435386896133, 0.9614991676807404]","[1.047506936788559, 1.0537841361761093, 1.0755318051576614, 1.066508184671402, 1.037296463251114]","[1.121146064400673, 1.115226382613182, 1.1109800791740418, 1.1093830966949463, 1.149000918865204]","[1.174147416949272, 1.1658040487766266, 1.1395348769426346, 1.1659344071149826, 1.1888846969604492]","[1.2791981989145278, 1.2589304953813554, 1.250408147573471, 1.2495796775817871, 1.2149349611997604]","[1.3646923625469207, 1.4279129135608672, 1.342835384607315, 1.4069844043254853, 1.3330746150016786]","[1.4471376609802247, 1.476497061252594, 1.4192206859588623, 1.4896185314655304, 1.4948806583881378]","[1.6570818364620208, 1.7717783188819884, 1.6243149411678315, 1.7540187430381775, 1.6393544805049896]"
"[65.0, 65.86, 65.72, 66.08, 66.39]","[62.79, 62.65, 62.17, 62.11, 62.9]","[60.86, 59.75, 60.58, 61.09, 59.43]","[58.45, 58.7, 59.38, 58.81, 58.07]","[53.91, 55.1, 55.54, 55.59, 57.39]","[50.93, 48.72, 51.97, 49.83, 52.52]","[47.91, 47.73, 49.54, 46.69, 46.44]","[39.37, 35.88, 41.75, 36.97, 41.35]"
