"[0.9707117491960525, 0.9924560976028443, 0.9661590415239334, 0.9598781460523605, 0.945577266216278]","[1.0549460011720657, 1.054160921573639, 1.0283347976207733, 1.0357079380750656, 1.0405815505981446]","[1.1091394114494324, 1.114265542626381, 1.1193953907489778, 1.1365839809179306, 1.1246323323249816]","[1.158264086842537, 1.1496564370393754, 1.1694753801822662, 1.202306358218193, 1.1977472770214082]","[1.290634390115738, 1.2216381216049195, 1.2618529546260833, 1.224131942987442, 1.2541732323169708]","[1.3678064000606538, 1.3878134381771088, 1.3937646460533142, 1.3715206694602966, 1.3741076409816741]","[1.4595523846149445, 1.4723749041557312, 1.4629864168167115, 1.463278101682663, 1.3888758027553558]","[1.7747202920913696, 1.712961301803589, 1.7543683004379274, 1.7053295159339905, 1.6049888730049133]"
"[66.04, 65.28, 66.03, 66.18, 66.28]","[62.24, 62.98, 63.45, 63.06, 63.41]","[60.7, 60.1, 59.51, 59.6, 60.09]","[58.92, 59.2, 58.24, 57.08, 57.04]","[53.49, 56.65, 54.98, 57.09, 54.98]","[51.5, 50.16, 50.52, 51.93, 51.68]","[47.41, 47.32, 47.86, 47.98, 50.01]","[35.94, 38.5, 36.53, 38.78, 42.45]"
