"[0.8277974000061136, 0.842033882498216, 0.8453277328466003, 0.8318867659778847, 0.8433906414960449]","[0.9776860890409494, 0.9641827675739574, 0.9729469988314591, 0.9755596224431949, 0.9739940155970368]","[1.0795318925433222, 1.0368212133252148, 1.0408792750425802, 1.061669120179399, 1.0924759428406603]","[1.311436569113038, 1.3244406987917057, 1.2714979895411085, 1.253647861501719, 1.2799030132755833]","[1.4588889986407914, 1.4162410991307397, 1.4081459932915439, 1.5166439348380472, 1.4985821840521523]","[1.7043284970758246, 1.6254685765321035, 1.7813403107521293, 1.774342530624457, 1.7653383946103671]","[1.7104622288422437, 1.7659522347513275, 1.7620292676177844, 1.7621995573001812, 1.764564950035532]","[1.916564019766148, 1.7379333684097829, 1.8932706117630005, 1.9059052976742714, 1.9052082715055492]"
"[90.35394955379809, 89.94087932325327, 89.33074017021936, 90.27735944855124, 89.25070781305129]","[83.64069774446443, 83.66049069301137, 83.61918366995688, 83.55205975749335, 83.0727261774653]","[78.6064043096994, 80.19930638623788, 80.03665998296086, 78.82498730669604, 77.55737803671161]","[66.71170279596912, 65.57920191389206, 68.84073560923557, 69.04296790960646, 68.02836415583074]","[60.057829832276276, 62.04056693889142, 60.785866113611526, 58.348751753397075, 61.183446210510915]","[51.10195089627634, 54.7972083336919, 50.45652866105006, 49.93416693200692, 51.811915355025256]","[50.805056668072254, 48.99615328347805, 50.9263960482948, 48.94710119360085, 48.53919434093784]","[49.169987005498996, 50.54172439609993, 51.14239735635052, 50.830873557481304, 49.92900355412511]"
